stim_on_time_ms,stim_off_time_ms,stim_on_delay_ms,stimulus_size_degrees,fixation_window_size_degrees,fixation_point_size_degrees,stim_id,stim_current,stimulus_presented,fixation_correct,stimulus_order_in_trial,samp_on_us,photodiode_on_us
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,2,8228894250,8228900600
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,3,8229229500,8229231250
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,4,8229562550,8229551250
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,5,8229896000,8229890450
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,6,8230227250,8230243950
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,7,8230561600,8230563000
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,8,8230896850,8230882650
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,1,8238835650,8238829600
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,2,8239172200,8239180250
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,3,8239504150,8239500650
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,4,8239835850,8239824950
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,5,8240170800,8240172150
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,6,8240502350,8240505950
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,7,8240836750,8240843750
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,8,8241171800,8241175500
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,1,8249194350,8249186650
100.0,100.0,300.0,8,2,0.2,d-010,24,47,1,2,8249529800,8249513750
100.0,100.0,300.0,8,2,0.2,d-018,8,48,1,3,8249862800,8249864450
100.0,100.0,300.0,8,2,0.2,b-031,8,49,1,4,8250194950,8250185100
100.0,100.0,300.0,8,2,0.2,a-000,4,50,1,5,8250528900,8250531300
100.0,100.0,300.0,8,2,0.2,a-028,40,51,1,6,8250861900,8250863800
100.0,100.0,300.0,8,2,0.2,d-000,40,52,1,7,8251195850,8251184400
100.0,100.0,300.0,8,2,0.2,b-000,40,53,1,8,8251529500,8251534150
100.0,100.0,300.0,8,2,0.2,a-022,48,54,1,1,8259572000,8259579300
100.0,100.0,300.0,8,2,0.2,d-008,48,55,1,2,8259903600,8259903550
100.0,100.0,300.0,8,2,0.2,a-024,40,56,1,3,8260237150,8260226050
100.0,100.0,300.0,8,2,0.2,d-016,4,57,1,4,8260571150,8260571800
100.0,100.0,300.0,8,2,0.2,a-016,24,58,1,5,8260904500,8260924350
100.0,100.0,300.0,8,2,0.2,a-031,8,59,1,6,8261238400,8261224550
100.0,100.0,300.0,8,2,0.2,d-025,40,60,1,7,8261571150,8261575700
100.0,100.0,300.0,8,2,0.2,b-031,48,61,1,8,8261903950,8261895900
100.0,100.0,300.0,8,2,0.2,b-000,24,62,1,1,8271732300,8271724350
100.0,100.0,300.0,8,2,0.2,d-005,48,63,1,2,8272081800,8272076600
100.0,100.0,300.0,8,2,0.2,d-008,24,64,1,3,8272435700,8272428300
100.0,100.0,300.0,8,2,0.2,a-024,48,65,1,4,8272768300,8272754800
100.0,100.0,300.0,8,2,0.2,d-016,16,66,1,5,8273103550,8273100550
100.0,100.0,300.0,8,2,0.2,d-000,16,67,1,6,8273435000,8273432000
100.0,100.0,300.0,8,2,0.2,a-031,4,68,1,7,8273768750,8273803850
100.0,100.0,300.0,8,2,0.2,d-025,4,69,1,8,8274101800,8274101550
100.0,100.0,300.0,8,2,0.2,a-028,48,70,1,1,8282056550,8282053100
100.0,100.0,300.0,8,2,0.2,d-018,48,71,1,2,8282387450,8282378550
100.0,100.0,300.0,8,2,0.2,a-022,4,72,1,3,8282723050,8282725200
100.0,100.0,300.0,8,2,0.2,a-016,48,73,1,4,8283055500,8283057300
100.0,100.0,300.0,8,2,0.2,d-010,48,74,1,5,8283390350,8283376000
100.0,100.0,300.0,8,2,0.2,a-000,16,75,1,6,8283721100,8283717300
100.0,100.0,300.0,8,2,0.2,d-005,16,76,1,7,8284055100,8284048250
100.0,100.0,300.0,8,2,0.2,d-008,4,77,1,8,8284389900,8284388850
100.0,100.0,300.0,8,2,0.2,d-025,16,78,1,1,8292349000,8292339000
100.0,100.0,300.0,8,2,0.2,b-031,40,79,1,2,8292697500,8292689550
100.0,100.0,300.0,8,2,0.2,d-018,40,80,1,3,8293017950,8293046950
100.0,100.0,300.0,8,2,0.2,b-000,8,81,1,4,8293351900,8293361500
100.0,100.0,300.0,8,2,0.2,d-016,8,82,1,5,8293684900,8293713900
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,6,8294018800,8294034700
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,7,8294351900,8294354250
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,8,8294685650,8294707500
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,1,8304537500,8304525500
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,2,8304875700,8304877050
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,3,8305208500,8305221300
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,4,8305540950,8305541700
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,5,8305873550,8305874900
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,6,8306206900,8306212950
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,7,8306539550,8306543500
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,8,8306875000,8306862600
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,1,8314767650,8314787900
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,2,8315101250,8315108650
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,3,8315435150,8315428600
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,4,8315768850,8315780100
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,5,8316100950,8316101750
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,6,8316434500,8316420000
100.0,100.0,300.0,8,2,0.2,a-031,16,100,1,7,8316767550,8316772550
100.0,100.0,300.0,8,2,0.2,d-025,48,101,1,8,8317102400,8317125100
100.0,100.0,300.0,8,2,0.2,a-000,40,102,1,1,8325022550,8325030250
100.0,100.0,300.0,8,2,0.2,d-005,8,103,1,2,8325354650,8325351650
100.0,100.0,300.0,8,2,0.2,b-000,4,104,1,3,8325691950,8325702300
100.0,100.0,300.0,8,2,0.2,a-016,16,105,1,4,8326023500,8326022900
100.0,100.0,300.0,8,2,0.2,d-016,32,1,1,5,8326358100,8326343400
100.0,100.0,300.0,8,2,0.2,d-018,24,2,1,6,8326691950,8326694350
100.0,100.0,300.0,8,2,0.2,d-000,48,3,1,7,8327024100,8327046350
100.0,100.0,300.0,8,2,0.2,a-031,24,4,1,8,8327360100,8327347600
100.0,100.0,300.0,8,2,0.2,d-008,8,5,1,1,8339318450,8339314500
100.0,100.0,300.0,8,2,0.2,d-010,4,6,1,2,8339651800,8339641400
100.0,100.0,300.0,8,2,0.2,d-005,24,7,1,3,8339985750,8339988000
100.0,100.0,300.0,8,2,0.2,a-000,24,8,1,4,8340319000,8340308850
100.0,100.0,300.0,8,2,0.2,a-016,32,9,1,5,8340656150,8340659600
100.0,100.0,300.0,8,2,0.2,a-028,16,10,1,6,8340987900,8340988650
100.0,100.0,300.0,8,2,0.2,a-022,40,11,1,7,8341322300,8341309800
100.0,100.0,300.0,8,2,0.2,d-025,32,12,1,8,8341651400,8341652200
100.0,100.0,300.0,8,2,0.2,b-000,16,13,1,1,8349729350,8349718450
100.0,100.0,300.0,8,2,0.2,b-031,32,14,1,2,8350060350,8350047150
100.0,100.0,300.0,8,2,0.2,a-024,24,15,1,3,8350392450,8350394200
100.0,100.0,300.0,8,2,0.2,d-010,8,16,1,4,8350727700,8350716750
100.0,100.0,300.0,8,2,0.2,a-000,48,17,1,5,8351062700,8351061850
100.0,100.0,300.0,8,2,0.2,a-016,8,18,1,6,8351394350,8351414900
100.0,100.0,300.0,8,2,0.2,d-016,40,19,1,7,8351726700,8351733950
100.0,100.0,300.0,8,2,0.2,a-022,24,20,1,8,8352062150,8352066100
100.0,100.0,300.0,8,2,0.2,d-025,24,21,1,1,8361635450,8361624250
100.0,100.0,300.0,8,2,0.2,d-008,16,22,1,2,8361971100,8361955400
100.0,100.0,300.0,8,2,0.2,b-000,48,25,1,5,8362968850,8362967850
100.0,100.0,300.0,8,2,0.2,d-005,40,26,1,6,8363304000,8363321150
100.0,100.0,300.0,8,2,0.2,a-028,32,27,1,7,8363636350,8363639750
100.0,100.0,300.0,8,2,0.2,d-018,16,28,1,8,8363970550,8363960600
100.0,100.0,300.0,8,2,0.2,a-024,16,29,1,1,8373967200,8373967600
100.0,100.0,300.0,8,2,0.2,d-000,32,30,1,2,8374300450,8374310550
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,3,8374633650,8374638050
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,4,8374967150,8374955400
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,5,8375301900,8375301950
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,6,8375633450,8375622250
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,7,8375966900,8375974650
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,8,8376300150,8376326900
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,1,8385988350,8385971400
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,2,8386323800,8386322300
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,3,8386655950,8386647600
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,4,8386991450,8386976300
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,5,8387326700,8387315250
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,6,8387658900,8387666650
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,7,8387989700,8387997050
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,8,8388323850,8388339400
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,1,8396050100,8396048950
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,2,8396384850,8396369350
100.0,100.0,300.0,8,2,0.2,d-010,24,47,1,3,8396716750,8396732750
100.0,100.0,300.0,8,2,0.2,d-018,8,48,1,4,8397050150,8397041300
100.0,100.0,300.0,8,2,0.2,b-031,8,49,1,5,8397384100,8397393950
100.0,100.0,300.0,8,2,0.2,a-000,4,50,1,6,8397718750,8397744050
100.0,100.0,300.0,8,2,0.2,a-028,40,51,1,7,8398051100,8398065250
100.0,100.0,300.0,8,2,0.2,d-000,40,52,1,8,8398383550,8398384450
100.0,100.0,300.0,8,2,0.2,b-000,40,53,1,1,8406574000,8406565350
100.0,100.0,300.0,8,2,0.2,a-022,48,54,1,2,8406908550,8406892900
100.0,100.0,300.0,8,2,0.2,d-008,48,55,1,3,8407241650,8407236900
100.0,100.0,300.0,8,2,0.2,a-024,40,56,1,4,8407574600,8407589900
100.0,100.0,300.0,8,2,0.2,d-016,4,57,1,5,8407907950,8407910350
100.0,100.0,300.0,8,2,0.2,a-016,24,58,1,6,8408239300,8408229950
100.0,100.0,300.0,8,2,0.2,a-031,8,59,1,7,8408572450,8408581800
100.0,100.0,300.0,8,2,0.2,d-025,40,60,1,8,8408911050,8408934400
100.0,100.0,300.0,8,2,0.2,b-031,48,61,1,1,8417049950,8417036600
100.0,100.0,300.0,8,2,0.2,b-000,24,62,1,2,8417383350,8417376200
100.0,100.0,300.0,8,2,0.2,d-005,48,63,1,3,8417716350,8417728600
100.0,100.0,300.0,8,2,0.2,d-008,24,64,1,4,8418050850,8418079800
100.0,100.0,300.0,8,2,0.2,a-024,48,65,1,5,8418386650,8418373500
100.0,100.0,300.0,8,2,0.2,d-016,16,66,1,6,8418716400,8418720300
100.0,100.0,300.0,8,2,0.2,d-000,16,67,1,7,8419049700,8419071750
100.0,100.0,300.0,8,2,0.2,a-031,4,68,1,8,8419384450,8419373400
100.0,100.0,300.0,8,2,0.2,d-025,4,69,1,1,8427439300,8427425450
100.0,100.0,300.0,8,2,0.2,a-028,48,70,1,2,8427773300,8427767650
100.0,100.0,300.0,8,2,0.2,d-018,48,71,1,3,8428108250,8428119800
100.0,100.0,300.0,8,2,0.2,a-022,4,72,1,4,8428441200,8428439150
100.0,100.0,300.0,8,2,0.2,a-016,48,73,1,5,8428773750,8428761250
100.0,100.0,300.0,8,2,0.2,d-010,48,74,1,6,8429109200,8429112150
100.0,100.0,300.0,8,2,0.2,a-000,16,75,1,7,8429441400,8429444700
100.0,100.0,300.0,8,2,0.2,d-005,16,76,1,8,8429775700,8429784450
100.0,100.0,300.0,8,2,0.2,d-008,4,77,1,1,8437749550,8437760800
100.0,100.0,300.0,8,2,0.2,d-025,16,78,1,2,8438083450,8438086650
100.0,100.0,300.0,8,2,0.2,b-031,40,79,1,3,8438419850,8438432700
100.0,100.0,300.0,8,2,0.2,d-018,40,80,1,4,8438750700,8438784300
100.0,100.0,300.0,8,2,0.2,b-000,8,81,1,5,8439084750,8439072950
100.0,100.0,300.0,8,2,0.2,d-016,8,82,1,6,8439418200,8439405100
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,7,8439749450,8439758100
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,8,8440099950,8440075350
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,1,8448191250,8448182600
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,2,8448524000,8448533450
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,3,8448860000,8448865300
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,4,8449191450,8449205950
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,5,8449524500,8449525500
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,6,8449857250,8449846650
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,7,8450189900,8450197700
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,8,8450525250,8450549850
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,1,8460149250,8460147200
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,2,8460482850,8460498350
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,3,8460817400,8460818750
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,4,8461151550,8461138900
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,5,8461485950,8461492250
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,6,8461816800,8461811650
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,7,8462152150,8462142050
100.0,100.0,300.0,8,2,0.2,a-031,16,100,1,8,8462486900,8462492550
100.0,100.0,300.0,8,2,0.2,d-025,48,101,1,1,8472513250,8472507500
100.0,100.0,300.0,8,2,0.2,a-000,40,102,1,2,8472860200,8472860950
100.0,100.0,300.0,8,2,0.2,d-005,8,103,1,3,8473214350,8473211900
100.0,100.0,300.0,8,2,0.2,b-000,4,104,1,4,8473561000,8473562550
100.0,100.0,300.0,8,2,0.2,a-016,16,105,1,5,8473882700,8473914850
100.0,100.0,300.0,8,2,0.2,d-016,32,1,1,6,8474217250,8474203550
100.0,100.0,300.0,8,2,0.2,d-018,24,2,1,7,8474549950,8474554100
100.0,100.0,300.0,8,2,0.2,d-000,48,3,1,8,8474882950,8474907400
100.0,100.0,300.0,8,2,0.2,a-031,24,4,1,1,8485053200,8485061600
100.0,100.0,300.0,8,2,0.2,d-008,8,5,1,2,8485386900,8485382450
100.0,100.0,300.0,8,2,0.2,d-010,4,6,1,3,8485720700,8485734100
100.0,100.0,300.0,8,2,0.2,d-005,24,7,1,4,8486055800,8486054550
100.0,100.0,300.0,8,2,0.2,a-000,24,8,1,5,8486390400,8486373550
100.0,100.0,300.0,8,2,0.2,a-016,32,9,1,6,8486722100,8486727000
100.0,100.0,300.0,8,2,0.2,a-028,16,10,1,7,8487058950,8487078300
100.0,100.0,300.0,8,2,0.2,a-022,40,11,1,8,8487388500,8487397800
100.0,100.0,300.0,8,2,0.2,d-025,32,12,1,1,8508876550,8508864450
100.0,100.0,300.0,8,2,0.2,b-000,16,13,1,2,8509206900,8509198150
100.0,100.0,300.0,8,2,0.2,b-031,32,14,1,3,8509539750,8509541550
100.0,100.0,300.0,8,2,0.2,a-024,24,15,1,4,8509873750,8509889350
100.0,100.0,300.0,8,2,0.2,d-010,8,16,1,5,8510210400,8510211400
100.0,100.0,300.0,8,2,0.2,a-000,48,17,1,6,8510542900,8510561600
100.0,100.0,300.0,8,2,0.2,a-016,8,18,1,7,8510874750,8510881500
100.0,100.0,300.0,8,2,0.2,d-016,40,19,1,8,8511209250,8511213450
100.0,100.0,300.0,8,2,0.2,a-022,24,20,1,1,8521116050,8521134650
100.0,100.0,300.0,8,2,0.2,a-031,32,23,1,4,8522120200,8522104050
100.0,100.0,300.0,8,2,0.2,b-031,16,24,1,5,8522450700,8522452650
100.0,100.0,300.0,8,2,0.2,b-000,48,25,0,6,8522784500,8522772700
100.0,100.0,300.0,8,2,0.2,b-000,48,25,1,1,8530375950,8530364350
100.0,100.0,300.0,8,2,0.2,d-005,40,26,1,2,8530707700,8530694050
100.0,100.0,300.0,8,2,0.2,a-028,32,27,1,3,8531041900,8531036650
100.0,100.0,300.0,8,2,0.2,d-018,16,28,1,4,8531373900,8531388000
100.0,100.0,300.0,8,2,0.2,a-024,16,29,1,5,8531707750,8531740750
100.0,100.0,300.0,8,2,0.2,d-000,32,30,1,6,8532041200,8532042150
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,7,8532377100,8532380700
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,8,8532715900,8532732650
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,1,8540766400,8540758700
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,2,8541098900,8541085600
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,3,8541432250,8541430300
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,4,8541764950,8541782250
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,5,8542102250,8542104250
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,6,8542433150,8542436000
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,7,8542767350,8542754900
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,8,8543101900,8543106550
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,1,8551224700,8551213700
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,2,8551558950,8551545250
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,3,8551891300,8551886800
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,4,8552226200,8552237800
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,5,8552561050,8552557550
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,6,8552882600,8552877950
100.0,100.0,300.0,8,2,0.2,d-010,24,47,1,7,8553226650,8553229700
100.0,100.0,300.0,8,2,0.2,d-018,8,48,1,8,8553562950,8553582300
100.0,100.0,300.0,8,2,0.2,b-031,8,49,1,1,8561334100,8561320050
100.0,100.0,300.0,8,2,0.2,a-000,4,50,1,2,8561664750,8561654150
100.0,100.0,300.0,8,2,0.2,a-028,40,51,1,3,8561998900,8562000550
100.0,100.0,300.0,8,2,0.2,d-000,40,52,1,4,8562332900,8562353150
100.0,100.0,300.0,8,2,0.2,b-000,40,53,1,5,8562666500,8562668100
100.0,100.0,300.0,8,2,0.2,a-022,48,54,1,6,8563002050,8563016200
100.0,100.0,300.0,8,2,0.2,d-008,48,55,1,7,8563333700,8563336600
100.0,100.0,300.0,8,2,0.2,a-024,40,56,1,8,8563668600,8563657100
100.0,100.0,300.0,8,2,0.2,d-016,4,57,1,1,8571706350,8571699700
100.0,100.0,300.0,8,2,0.2,a-016,24,58,1,2,8572042400,8572038200
100.0,100.0,300.0,8,2,0.2,a-031,8,59,1,3,8572390150,8572390750
100.0,100.0,300.0,8,2,0.2,d-025,40,60,1,4,8572724800,8572714000
100.0,100.0,300.0,8,2,0.2,b-031,48,61,1,5,8573059350,8573062100
100.0,100.0,300.0,8,2,0.2,b-000,24,62,1,6,8573381000,8573393900
100.0,100.0,300.0,8,2,0.2,d-005,48,63,1,7,8573714950,8573713200
100.0,100.0,300.0,8,2,0.2,d-008,24,64,1,8,8574047900,8574054250
100.0,100.0,300.0,8,2,0.2,a-024,48,65,1,1,8581916400,8581903200
100.0,100.0,300.0,8,2,0.2,d-016,16,66,1,2,8582250100,8582255600
100.0,100.0,300.0,8,2,0.2,d-000,16,67,1,3,8582584000,8582585800
100.0,100.0,300.0,8,2,0.2,a-031,4,68,1,4,8582917600,8582935300
100.0,100.0,300.0,8,2,0.2,d-025,4,69,1,5,8583251600,8583246250
100.0,100.0,300.0,8,2,0.2,a-028,48,70,1,6,8583584250,8583599450
100.0,100.0,300.0,8,2,0.2,d-018,48,71,1,7,8583917350,8583918900
100.0,100.0,300.0,8,2,0.2,a-022,4,72,1,8,8584252200,8584270650
100.0,100.0,300.0,8,2,0.2,a-016,48,73,1,1,8594114650,8594122250
100.0,100.0,300.0,8,2,0.2,d-010,48,74,1,2,8594447700,8594449650
100.0,100.0,300.0,8,2,0.2,a-000,16,75,1,3,8594780950,8594794450
100.0,100.0,300.0,8,2,0.2,d-005,16,76,1,4,8595113950,8595115300
100.0,100.0,300.0,8,2,0.2,d-008,4,77,1,5,8595447950,8595445350
100.0,100.0,300.0,8,2,0.2,d-025,16,78,1,6,8595781750,8595798050
100.0,100.0,300.0,8,2,0.2,b-031,40,79,1,7,8596114700,8596107250
100.0,100.0,300.0,8,2,0.2,d-018,40,80,1,8,8596447650,8596458400
100.0,100.0,300.0,8,2,0.2,b-000,8,81,1,1,8604654300,8604640350
100.0,100.0,300.0,8,2,0.2,d-016,8,82,1,2,8604987200,8604971000
100.0,100.0,300.0,8,2,0.2,a-028,24,83,1,3,8605317950,8605313050
100.0,100.0,300.0,8,2,0.2,a-000,32,84,1,4,8605652700,8605665550
100.0,100.0,300.0,8,2,0.2,a-022,32,85,1,5,8605986450,8605984450
100.0,100.0,300.0,8,2,0.2,a-024,8,86,1,6,8606318200,8606305650
100.0,100.0,300.0,8,2,0.2,d-000,4,87,1,7,8606654300,8606657250
100.0,100.0,300.0,8,2,0.2,d-010,32,88,1,8,8606986450,8607009300
100.0,100.0,300.0,8,2,0.2,a-031,48,89,1,1,8615064100,8615066950
100.0,100.0,300.0,8,2,0.2,a-016,4,90,1,2,8615398250,8615406650
100.0,100.0,300.0,8,2,0.2,d-018,32,91,1,3,8615730450,8615725700
100.0,100.0,300.0,8,2,0.2,d-016,24,92,1,4,8616064000,8616059600
100.0,100.0,300.0,8,2,0.2,b-031,4,93,1,5,8616397350,8616398400
100.0,100.0,300.0,8,2,0.2,a-028,4,94,1,6,8616732550,8616731100
100.0,100.0,300.0,8,2,0.2,a-024,32,95,1,7,8617065250,8617069650
100.0,100.0,300.0,8,2,0.2,d-000,8,96,1,8,8617397650,8617399050
100.0,100.0,300.0,8,2,0.2,d-010,40,97,1,1,8627639600,8627646550
100.0,100.0,300.0,8,2,0.2,d-008,40,98,1,2,8627969250,8627965900
100.0,100.0,300.0,8,2,0.2,a-022,16,99,1,3,8628303050,8628319250
100.0,100.0,300.0,8,2,0.2,a-031,16,100,1,4,8628638950,8628671000
100.0,100.0,300.0,8,2,0.2,d-025,48,101,1,5,8628973550,8628958250
100.0,100.0,300.0,8,2,0.2,a-000,40,102,1,6,8629307900,8629311300
100.0,100.0,300.0,8,2,0.2,d-005,8,103,1,7,8629638550,8629662500
100.0,100.0,300.0,8,2,0.2,b-000,4,104,1,8,8629970100,8629963500
100.0,100.0,300.0,8,2,0.2,a-016,16,105,1,1,8639932000,8639945100
100.0,100.0,300.0,8,2,0.2,d-016,32,1,1,2,8640265350,8640265550
100.0,100.0,300.0,8,2,0.2,d-018,24,2,1,3,8640597600,8640598600
100.0,100.0,300.0,8,2,0.2,d-000,48,3,1,4,8640930650,8640937750
100.0,100.0,300.0,8,2,0.2,a-031,24,4,1,5,8641264350,8641270050
100.0,100.0,300.0,8,2,0.2,d-008,8,5,1,6,8641601100,8641586100
100.0,100.0,300.0,8,2,0.2,d-010,4,6,1,7,8641932850,8641936400
100.0,100.0,300.0,8,2,0.2,d-005,24,7,1,8,8642265000,8642255500
100.0,100.0,300.0,8,2,0.2,a-000,24,8,1,1,8654063900,8654070050
100.0,100.0,300.0,8,2,0.2,a-016,32,9,1,2,8654397150,8654389800
100.0,100.0,300.0,8,2,0.2,a-028,16,10,1,3,8654731150,8654742300
100.0,100.0,300.0,8,2,0.2,a-022,40,11,1,4,8655063550,8655093300
100.0,100.0,300.0,8,2,0.2,d-025,32,12,1,5,8655397300,8655383000
100.0,100.0,300.0,8,2,0.2,b-000,16,13,1,6,8655730050,8655733400
100.0,100.0,300.0,8,2,0.2,b-031,32,14,1,7,8656063950,8656085900
100.0,100.0,300.0,8,2,0.2,a-024,24,15,1,8,8656396800,8656406400
100.0,100.0,300.0,8,2,0.2,d-010,8,16,1,1,8664416600,8664411050
100.0,100.0,300.0,8,2,0.2,a-000,48,17,1,2,8664750950,8664737450
100.0,100.0,300.0,8,2,0.2,a-016,8,18,1,3,8665084450,8665083150
100.0,100.0,300.0,8,2,0.2,d-016,40,19,1,4,8665417850,8665404250
100.0,100.0,300.0,8,2,0.2,a-022,24,20,0,5,8665752450,8665755200
100.0,100.0,300.0,8,2,0.2,a-022,24,20,1,1,8675614550,8675605350
100.0,100.0,300.0,8,2,0.2,d-025,24,21,1,2,8675948500,8675956600
100.0,100.0,300.0,8,2,0.2,d-008,16,22,1,3,8676279900,8676277900
100.0,100.0,300.0,8,2,0.2,a-031,32,23,1,4,8676614950,8676609500
100.0,100.0,300.0,8,2,0.2,b-031,16,24,1,5,8676947000,8676948500
100.0,100.0,300.0,8,2,0.2,b-000,48,25,1,6,8677280150,8677301550
100.0,100.0,300.0,8,2,0.2,d-005,40,26,1,7,8677614150,8677600250
100.0,100.0,300.0,8,2,0.2,a-028,32,27,1,8,8677947300,8677948250
100.0,100.0,300.0,8,2,0.2,d-018,16,28,1,1,8688002750,8688008300
100.0,100.0,300.0,8,2,0.2,a-024,16,29,1,2,8688337450,8688339400
100.0,100.0,300.0,8,2,0.2,d-000,32,30,1,3,8688673900,8688656950
100.0,100.0,300.0,8,2,0.2,d-025,8,31,1,4,8689002100,8689004900
100.0,100.0,300.0,8,2,0.2,a-016,40,32,0,5,8689336100,8689325800
100.0,100.0,300.0,8,2,0.2,a-016,40,32,1,1,8699114250,8699111250
100.0,100.0,300.0,8,2,0.2,d-010,16,33,1,2,8699446500,8699432850
100.0,100.0,300.0,8,2,0.2,b-000,32,34,1,3,8699780150,8699783100
100.0,100.0,300.0,8,2,0.2,b-031,24,35,1,4,8700113850,8700114450
100.0,100.0,300.0,8,2,0.2,d-005,4,36,1,5,8700464250,8700436250
100.0,100.0,300.0,8,2,0.2,d-018,4,37,1,6,8700798050,8700782750
100.0,100.0,300.0,8,2,0.2,a-024,4,38,1,7,8701130750,8701133100
100.0,100.0,300.0,8,2,0.2,d-000,24,39,1,8,8701464250,8701483250
100.0,100.0,300.0,8,2,0.2,a-000,8,40,1,1,8724982300,8724987650
100.0,100.0,300.0,8,2,0.2,d-008,32,41,1,2,8725321200,8725306700
100.0,100.0,300.0,8,2,0.2,a-028,8,42,1,3,8725650700,8725659700
100.0,100.0,300.0,8,2,0.2,d-016,48,43,1,4,8725986350,8725988250
100.0,100.0,300.0,8,2,0.2,a-031,40,44,1,5,8726319100,8726331300
100.0,100.0,300.0,8,2,0.2,a-022,8,45,1,6,8726652850,8726651900
100.0,100.0,300.0,8,2,0.2,d-005,32,46,1,7,8726984250,8727003100
